"X1","SampleSite","OTU","baseMean","l2FC","SE","pvalue","Kingdom","Phylum","Class","Order","Family","Genus","Species","padj"
"1","Point","New.CleanUp.ReferenceOTU107614",3.80098449686809,-1.10531794156657,0.950887842499623,0.245070498385028,"Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales",NA,NA,NA,0.463356267389323
"1","Point","New.CleanUp.ReferenceOTU107761",1.03706675202717,3.41650279164933,1.01019084767579,0.000719504612583365,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae",NA,NA,0.00531223031720428
"1","Point","New.CleanUp.ReferenceOTU108325",4.99266712636748,2.84702291621262,0.606461828855918,2.6728578003759e-06,NA,NA,NA,NA,NA,NA,NA,3.80460840053506e-05
"1","Point","New.CleanUp.ReferenceOTU108582",0.814095762703381,0.0987077244479386,0.77964977304997,0.899252871921493,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","gelidilacus",0.949534108466892
"1","Point","New.CleanUp.ReferenceOTU108893",0.766956322396187,-2.42182015476609,1.02202795486357,0.0178062686658727,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Crenotrichaceae","Crenothrix",NA,0.0719537199285905
"1","Point","New.CleanUp.ReferenceOTU109261",19.339798885617,4.21608103393985,0.701070178381392,1.81247697512709e-09,NA,NA,NA,NA,NA,NA,NA,4.42842312479504e-08
"1","Point","New.CleanUp.ReferenceOTU109372",8.12260382574466,0.631015388467447,0.867662110866715,0.467067090919909,"Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","Prochlorococcus",NA,0.676826050431174
"1","Point","New.CleanUp.ReferenceOTU109431",0.52582769899575,-2.00163592128333,1.12292060211249,0.0746633860698929,NA,NA,NA,NA,NA,NA,NA,0.209521270637975
"1","Point","New.CleanUp.ReferenceOTU109568",0.60291763316981,3.5620489588316,1.03343550628207,0.000567261337273166,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,0.00432982083522513
"1","Point","New.CleanUp.ReferenceOTU109665",10.3557760222374,2.12007777230047,0.502201193090342,2.42605984851265e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae",NA,NA,0.000281161948213935
"1","Point","New.CleanUp.ReferenceOTU109716",1.00598369800294,-0.0715178601523032,0.892356031602313,0.936121945484837,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,0.969671770454136
"1","Point","New.CleanUp.ReferenceOTU109745",0.700827186155555,-0.807492762793998,1.02730627889212,0.431850363231949,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,0.651228836955537
"1","Point","New.CleanUp.ReferenceOTU110161",0.543670483966658,-1.26477092244628,0.961629248426215,0.18843006997322,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.390708019104577
"1","Point","New.CleanUp.ReferenceOTU110475",1.18014067847259,1.45799737397047,0.850299736860697,0.0864027428139342,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,0.23362749625673
"1","Point","New.CleanUp.ReferenceOTU111848",0.754299480942081,-2.46864590865942,1.06513117120736,0.0204660705012116,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,0.0804387845570009
"1","Point","New.CleanUp.ReferenceOTU111944",1.71577781614207,-0.765446194736251,0.670912286067195,0.253910070768732,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.473459376649798
"1","Point","New.CleanUp.ReferenceOTU112195",0.510596349606755,-0.816813812691202,1.34276606712686,0.542983970747037,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,0.730554646988634
"1","Point","New.CleanUp.ReferenceOTU112200",0.733592522807627,-1.49471205397727,1.07514693526227,0.164456073209687,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae",NA,NA,0.360389175688357
"1","Point","New.CleanUp.ReferenceOTU112261",0.651527122976949,-1.09662430079169,1.27799994121733,0.390849106219276,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales",NA,NA,NA,0.616104011798925
"1","Point","New.CleanUp.ReferenceOTU112792",12.5451398873181,1.18924869502471,0.417692041928508,0.00441069989408057,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","columnare",0.0240435846293532
"1","Point","New.CleanUp.ReferenceOTU113032",2.5869694335365,-0.0871025512055074,0.568731942139065,0.878278247505534,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,0.938678442655295
"1","Point","New.CleanUp.ReferenceOTU113939",4.39133971690422,0.655111994153463,0.706551997693268,0.353824920274335,"Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales","Pseudanabaenaceae","Leptolyngbya",NA,0.577922164748569
"1","Point","New.CleanUp.ReferenceOTU113947",0.548438323518879,0.585964344270102,1.028530840921,0.568874380800064,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","wittichii",0.750730674207026
"1","Point","New.CleanUp.ReferenceOTU114059",0.833126338635536,0.0767756192140852,0.902821578469357,0.932229879138813,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA,0.966833069460896
"1","Point","New.CleanUp.ReferenceOTU114176",0.698742439815466,0.252360481069756,1.04003940107834,0.80828032795575,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,0.902744758367167
"1","Point","New.CleanUp.ReferenceOTU114942",1.86475827100101,-0.344733625389134,0.916854931595084,0.70692000067383,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Sporocytophaga",NA,0.845590730780347
"1","Point","New.CleanUp.ReferenceOTU114964",0.764705695696312,0.813402581721022,0.898413426423212,0.365265856061268,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,0.589245609041569
"1","Point","New.CleanUp.ReferenceOTU115052",6.61383326964766,0.799665460616297,0.477892993736835,0.0942653233809673,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales",NA,NA,NA,0.248094188132029
"1","Point","New.CleanUp.ReferenceOTU115103",0.862439936133796,0.0117600237967423,1.26839355693091,0.992602448238781,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae",NA,NA,0.995982243561561
"1","Point","New.CleanUp.ReferenceOTU115186",0.650161575900825,0.381271175136489,0.945043421127305,0.686622341755543,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.83355344792554
"1","Point","New.CleanUp.ReferenceOTU115566",0.503716236177143,0.882274387724074,1.35434215648464,0.514761670803038,NA,NA,NA,NA,NA,NA,NA,0.713211470891666
"1","Point","New.CleanUp.ReferenceOTU115653",0.533817675980751,2.29188348063686,1.16281713352224,0.0487267373152423,NA,NA,NA,NA,NA,NA,NA,0.155009889177348
"1","Point","New.CleanUp.ReferenceOTU115846",0.975098299022157,2.56426376282554,0.939943988391612,0.00636997663009792,NA,NA,NA,NA,NA,NA,NA,0.032478288086352
"1","Point","New.CleanUp.ReferenceOTU116988",5.44857074191789,-4.59003298601259,0.808014249378358,1.34196591653186e-08,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,2.83969573408974e-07
"1","Point","New.CleanUp.ReferenceOTU117473",0.835154009705936,0.876860184464723,0.960313019574714,0.361190845001516,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",NA,0.585114355880789
"1","Point","New.CleanUp.ReferenceOTU118064",0.79654230770505,-0.704106325576728,1.01459166477836,0.487694750238543,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Caldilinea",NA,0.694971868603827
"1","Point","New.CleanUp.ReferenceOTU118381",0.632088139187797,0.656235616968843,1.07705755689387,0.542335176536842,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.730309330701994
"1","Point","New.CleanUp.ReferenceOTU118470",1.79340139679988,1.36101276899023,0.917256126461959,0.137865421692929,NA,NA,NA,NA,NA,NA,NA,0.321595521075041
"1","Point","New.CleanUp.ReferenceOTU119774",1.25143811882699,4.10966964158964,0.989540189867768,3.27986419486079e-05,NA,NA,NA,NA,NA,NA,NA,0.000369497945520454
"1","Point","New.CleanUp.ReferenceOTU119972",0.740327906807965,-1.86642424483013,1.03635299976912,0.0717101055914671,NA,NA,NA,NA,NA,NA,NA,0.203050119775122
"1","Point","New.CleanUp.ReferenceOTU120055",6.86756818603548,0.320340445884566,0.322013765227509,0.3198318056062,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae",NA,NA,0.545717335699564
"1","Point","New.CleanUp.ReferenceOTU120365",1.94434179130289,2.45440523739826,0.686903640354175,0.000352721417324443,"Bacteria","OD1","ZB2",NA,NA,NA,NA,0.00291271693051892
"1","Point","New.CleanUp.ReferenceOTU120798",0.973647462575202,-0.202850810570952,0.692793763321889,0.769674149234689,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.883568773885306
"1","Point","New.CleanUp.ReferenceOTU121025",5.53285676006042,-0.304393653821565,0.660481442634262,0.644894514696832,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,0.805056623561492
"1","Point","New.CleanUp.ReferenceOTU121056",1.16006356883517,0.900065271933054,1.28284163637762,0.482917185524389,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae",NA,NA,0.69092286730625
"1","Point","New.CleanUp.ReferenceOTU121289",0.517184838500825,-1.57829476723065,1.33819717176229,0.238231492897648,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","brunescens",0.454230601904607
"1","Point","New.CleanUp.ReferenceOTU121836",0.706598879343047,1.05679214982323,0.871114554747137,0.225072683737566,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA,0.438850070306895
"1","Point","New.CleanUp.ReferenceOTU123806",1.12386410908209,-0.101965488746899,1.12266739674427,0.927632195362593,"Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA,0.964460760258541
"1","Point","New.CleanUp.ReferenceOTU123842",1.00108372290836,-1.55533311246571,0.779007066694755,0.0458731743558048,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,0.148095053135185
"1","Point","New.CleanUp.ReferenceOTU124062",0.568258223245189,0.257277253035168,0.959387399792396,0.788569802613082,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,0.894223744803169
"1","Point","New.CleanUp.ReferenceOTU124588",5.0028290067252,-0.223370771393635,0.506046201196734,0.658920612728028,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,0.814840517696544
"1","Point","New.CleanUp.ReferenceOTU124918",1.91290942133058,0.431607762583308,0.748304941156083,0.564087685813408,NA,NA,NA,NA,NA,NA,NA,0.748810219315055
"1","Point","New.CleanUp.ReferenceOTU124961",0.616078807448609,-0.156892791965984,1.34119496932292,0.906876017880001,NA,NA,NA,NA,NA,NA,NA,0.952419857247599
"1","Point","New.CleanUp.ReferenceOTU125025",1.52743251809549,0.0419816842267907,0.778071450380831,0.956970157543355,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]",NA,NA,NA,0.981826525271754
"1","Point","New.CleanUp.ReferenceOTU125067",1.79299403117173,2.26389807118624,1.22312685281716,0.0641824609355594,"Bacteria","Cyanobacteria","ML635J-21",NA,NA,NA,NA,0.187679781617447
"1","Point","New.CleanUp.ReferenceOTU125557",0.627466445206853,1.31903121088133,1.02918673768042,0.199974308419801,NA,NA,NA,NA,NA,NA,NA,0.405943563987091
"1","Point","New.CleanUp.ReferenceOTU125644",2.18484190722863,1.67785720981486,0.632163981819056,0.00795087808744099,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola",NA,0.0390540540253578
"1","Point","New.CleanUp.ReferenceOTU125854",2.97696181571221,0.673296574991341,0.639577516428417,0.292468958279048,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA,0.515545876624279
"1","Point","New.CleanUp.ReferenceOTU126319",3.76880661015972,-1.68121428176947,0.585486836088929,0.00408553438127513,NA,NA,NA,NA,NA,NA,NA,0.0226231693542571
"1","Point","New.CleanUp.ReferenceOTU126563",0.510913409436062,-1.71053851835045,1.1673089455947,0.142820229312066,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.32866057896172
"1","Point","New.CleanUp.ReferenceOTU126721",0.783987303744319,-0.0913485261897357,0.936363433996476,0.922284309188837,NA,NA,NA,NA,NA,NA,NA,0.960586162503864
"1","Point","New.CleanUp.ReferenceOTU126823",1.14387015983815,-1.22103622678968,0.942472267281839,0.195124609786575,"Bacteria","Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,0.397853307204182
"1","Point","New.CleanUp.ReferenceOTU127223",0.841667280261762,1.76554713300203,0.940811813331439,0.0605700677107297,NA,NA,NA,NA,NA,NA,NA,0.181038110216328
"1","Point","New.CleanUp.ReferenceOTU127966",1.02336118272412,-0.774509021547368,0.712811739082279,0.277233606962402,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,0.499843019019317
"1","Point","New.CleanUp.ReferenceOTU128217",0.506453741911607,2.99606931189468,1.16525312370817,0.0101354194065038,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.0470077181867204
"1","Point","New.CleanUp.ReferenceOTU128290",2.23082158645848,0.0192509933099291,0.80668833882541,0.980960909192046,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA,NA,0.991845158186123
"1","Point","New.CleanUp.ReferenceOTU128814",11.590022503281,-0.478495951375607,0.356673647611407,0.179741565906569,"Bacteria","OD1","ZB2",NA,NA,NA,NA,0.37924463747941
"1","Point","New.CleanUp.ReferenceOTU129531",0.605516785717605,-1.17682372707489,1.16152161827685,0.310976965368405,"Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA,0.536011205762269
"1","Point","New.CleanUp.ReferenceOTU129870",0.592888010274688,1.97234143933194,1.30358721753763,0.130276934950916,NA,NA,NA,NA,NA,NA,NA,0.310048734910387
"1","Point","New.CleanUp.ReferenceOTU130175",0.508163554261908,1.72326679378878,1.09958161687484,0.117067422640979,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,0.28885975185749
"1","Point","New.CleanUp.ReferenceOTU130225",0.696608696703503,-1.87079247070866,1.23305977940223,0.129217389004262,"Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales","Xenococcaceae",NA,NA,0.308404040221652
"1","Point","New.CleanUp.ReferenceOTU130260",1.39726344983656,0.995081631274075,0.586745150337378,0.0898981921444926,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,0.239526380418716
"1","Point","New.CleanUp.ReferenceOTU130542",0.743731337962288,1.536068512557,1.03096334187771,0.136241290474561,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae","Haliscomenobacter",NA,0.318905539184898
"1","Point","New.CleanUp.ReferenceOTU131678",0.510105005677371,2.94515398760679,1.22680800933797,0.0163653495967717,"Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales","Pseudanabaenaceae",NA,NA,0.0670455981751927
"1","Point","New.CleanUp.ReferenceOTU132063",1.3095226396852,-1.61558540105314,1.00106985692236,0.106558056300967,"Bacteria","Proteobacteria","Betaproteobacteria","Thiobacterales",NA,NA,NA,0.271259498854234
"1","Point","New.CleanUp.ReferenceOTU132455",5.21450021534787,0.0614438004991165,0.3773974123511,0.870668602380422,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.933783383367139
"1","Point","New.CleanUp.ReferenceOTU132612",3.21729982507581,1.14648834400872,0.487563399073541,0.0186996409423039,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae",NA,NA,0.0744842840895131
"1","Point","New.CleanUp.ReferenceOTU132979",0.901182961599677,0.41095024229067,0.872352808996463,0.637581739617523,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,0.799930504443372
"1","Point","New.CleanUp.ReferenceOTU132985",0.598129771556526,2.82170993806682,1.15017317402343,0.0141555620968434,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.0605025828124779
"1","Point","New.CleanUp.ReferenceOTU133223",0.809713688369709,-0.300737523143986,0.821177069232128,0.714195416112175,NA,NA,NA,NA,NA,NA,NA,0.850887007108377
"1","Point","New.CleanUp.ReferenceOTU133289",0.835529284221372,-0.124889497993965,0.865321211762768,0.8852419999262,"Bacteria","Cyanobacteria","ML635J-21",NA,NA,NA,NA,0.942720080802109
"1","Point","New.CleanUp.ReferenceOTU133445",11.5474198532513,0.18541051549667,0.409453750763822,0.650675427063338,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","gelidilacus",0.810139617620232
"1","Point","New.CleanUp.ReferenceOTU134325",0.70402199881307,1.99635890303816,1.06318051053599,0.0604190164460072,NA,NA,NA,NA,NA,NA,NA,0.180913542611544
"1","Point","New.CleanUp.ReferenceOTU134641",7.92851410193382,2.60556290642131,0.67518034196391,0.000113822988146456,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Runella",NA,0.00110331485442577
"1","Point","New.CleanUp.ReferenceOTU134710",0.575041307711826,1.11102598249512,0.993791573726433,0.263581174430203,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.485810036879267
"1","Point","New.CleanUp.ReferenceOTU135019",4.13423460281544,-0.0877397260473789,0.462306693784705,0.849476169441637,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.92359599842281
"1","Point","New.CleanUp.ReferenceOTU136502",3.57066415530648,1.95255302975419,0.596539625840311,0.00106362735214556,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae",NA,NA,0.00749122384720646
"1","Point","New.CleanUp.ReferenceOTU136537",3.36310146924586,-0.448686413753391,0.579705570399094,0.438936603567607,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,0.655764958623146
"1","Point","New.CleanUp.ReferenceOTU136553",1.30981964770599,0.894345097485691,1.05991062223496,0.398785122703879,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA,NA,0.623019605015289
"1","Point","New.CleanUp.ReferenceOTU136964",17.2716252488064,-1.71132727717367,0.382608430498546,7.72054809914574e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,9.81109865682327e-05
"1","Point","New.CleanUp.ReferenceOTU138333",2.29933753893998,1.61332442901341,0.740225333108673,0.0292942122939469,NA,NA,NA,NA,NA,NA,NA,0.106239147875523
"1","Point","New.CleanUp.ReferenceOTU138382",0.544789194868599,1.10409621507857,1.2764526509339,0.387053979716621,NA,NA,NA,NA,NA,NA,NA,0.613048904483514
"1","Point","New.CleanUp.ReferenceOTU138508",8.29782456344706,1.23648118216586,0.386877195030478,0.00139320066504408,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","sulfonivorans",0.00934055325644832
"1","Point","New.CleanUp.ReferenceOTU138879",0.500873474112688,1.98437921450541,1.12634898618096,0.0781064604891921,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","OM27",NA,NA,0.217083654554593
"1","Point","New.CleanUp.ReferenceOTU139244",0.553903031629139,0.731977140971777,1.33310779759414,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA,NA
"1","Point","New.CleanUp.ReferenceOTU139341",1.17745036534964,-2.54249327495828,0.882356649182335,0.00395812015476474,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,0.0220723406277469
"1","Point","New.CleanUp.ReferenceOTU139520",1.59729459465656,-2.34678305401865,0.96902868943544,0.0154443136563188,"Bacteria","Acidobacteria","Sva0725","Sva0725",NA,NA,NA,0.0644419425448515
"1","Point","New.CleanUp.ReferenceOTU140089",1.17582241829515,2.42870776433349,0.96719003443566,0.0120356701421173,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae","Saprospira",NA,0.0533684977176755
"1","Point","New.CleanUp.ReferenceOTU140305",5.65432247707435,-2.45222583639402,0.558676521937713,1.13690859251492e-05,"Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA,0.00013997264229924
"1","Point","New.CleanUp.ReferenceOTU140667",0.524150924686001,0.180421703929797,1.00459061649074,0.857468770143819,"Bacteria","Bacteroidetes","[Rhodothermi]","[Rhodothermales]","Rhodothermaceae","Rubricoccus",NA,0.926652468420552
"1","Point","New.CleanUp.ReferenceOTU140708",0.8070060865757,-0.166199705604852,0.879823842060386,0.850170318921507,NA,NA,NA,NA,NA,NA,NA,0.923899917099375
"1","Point","New.CleanUp.ReferenceOTU140816",0.59706209912171,0.965385560088964,0.981581299115578,0.325361238690974,"Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales","Pseudanabaenaceae","Leptolyngbya",NA,0.550593456406717
"1","Point","New.CleanUp.ReferenceOTU141496",1.26838566336495,1.10544215293525,0.764250538237771,0.148053974529319,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales",NA,NA,NA,0.337230100561735
"1","Point","New.CleanUp.ReferenceOTU141834",0.537375841258739,0.970818750056016,1.08718260621277,0.37187456938784,NA,NA,NA,NA,NA,NA,NA,0.596474343901147
"1","Point","New.CleanUp.ReferenceOTU141920",1.30429968649785,-0.495890502479969,0.651349333896243,0.446461165044722,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,0.659586431238043
"1","Point","New.CleanUp.ReferenceOTU142085",2.59624446323614,0.616278258047611,0.524150797631456,0.239688723344479,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales",NA,NA,NA,0.455945888068443
"1","Point","New.CleanUp.ReferenceOTU142122",0.811703894910693,-0.557852721971472,1.29276490865108,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,NA
"1","Point","New.CleanUp.ReferenceOTU142341",1.94758474429259,-0.317654397494539,0.708364664070069,0.653840418284557,"Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,0.811900429136818
"1","Point","New.CleanUp.ReferenceOTU142353",0.764177505410075,-0.672496551994154,1.00384439489917,0.502908081423361,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,0.705403536945851
"1","Point","New.CleanUp.ReferenceOTU142405",0.662835904133922,-1.89550321049075,1.24088821270057,0.126627423294335,"Bacteria","[Thermi]","Deinococci","Thermales","Thermaceae","Meiothermus",NA,0.3041851722116
"1","Point","New.CleanUp.ReferenceOTU142440",1.23429519300723,1.3587951611882,0.728538999602612,0.0621679516194737,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.184749900110536
"1","Point","New.CleanUp.ReferenceOTU142576",0.535568821863048,-1.15954472395239,1.05055617020671,0.269704345842789,NA,NA,NA,NA,NA,NA,NA,0.492845782537177
"1","Point","New.CleanUp.ReferenceOTU142895",0.778177331811288,-0.517602543718231,1.31050101421719,0.692868430778959,NA,NA,NA,NA,NA,NA,NA,0.836481178316322
"1","Point","New.CleanUp.ReferenceOTU142907",0.777866837201966,0.764257375877213,1.04909463362441,0.46631227272682,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,0.676584361738892
"1","Point","New.CleanUp.ReferenceOTU143125",4.25213586146029,0.436642018481514,0.564191651893347,0.438975150571992,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.655764958623146
"1","Point","New.CleanUp.ReferenceOTU143157",0.896521928489202,-0.299437374715564,1.12791108604375,0.790640029368147,"Bacteria","Proteobacteria","Gammaproteobacteria","HOC36",NA,NA,NA,0.895705960613053
"1","Point","New.CleanUp.ReferenceOTU143544",3.38501192728796,3.37263873407039,1.03241830945781,0.00108794833152154,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Runella",NA,0.00763981495024013
"1","Point","New.CleanUp.ReferenceOTU143721",0.669035364013738,-0.817987084043533,1.31021767051997,0.532421466970881,"Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","Ellin6075",NA,NA,0.725225879814781
"1","Point","New.CleanUp.ReferenceOTU143737",0.894192110141714,-1.93213251835758,0.996345653893498,0.0524746653082627,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA,NA,0.163638101027082
"1","Point","New.CleanUp.ReferenceOTU143762",0.542233894287392,-0.873273946909075,1.06190906375332,0.410870746883053,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae",NA,NA,0.632108841358543
"1","Point","New.CleanUp.ReferenceOTU143880",1.02471037957972,0.219363418207649,0.814846502862926,0.787769415776424,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,0.894223744803169
"1","Point","New.CleanUp.ReferenceOTU144157",0.608339151584388,-1.28280980066929,1.11140918754831,0.248410321251998,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae",NA,NA,0.467286538840347
"1","Point","New.CleanUp.ReferenceOTU144428",0.721277319417215,-0.63402765989174,0.894738185791078,0.478561510296443,"Bacteria","[Thermi]","Deinococci","Thermales","Thermaceae","Meiothermus",NA,0.687995406533693
"1","Point","New.CleanUp.ReferenceOTU144507",15.3521748670723,3.45594583375308,0.47012700954842,1.96597374489721e-13,NA,NA,NA,NA,NA,NA,NA,9.22645104040868e-12
"1","Point","New.CleanUp.ReferenceOTU144822",0.581487569530767,0.59841666167632,1.27816711667081,0.63965342241617,"Bacteria","Planctomycetes","vadinHA49","DH61",NA,NA,NA,0.801468998745082
"1","Point","New.CleanUp.ReferenceOTU144837",0.528766856120347,0.0266711002688911,0.923582895276556,0.976962001067844,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","gelidilacus",0.990592627162265
"1","Point","New.CleanUp.ReferenceOTU144915",1.38802518516085,-1.73975214346547,0.749403093818723,0.0202589489488209,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,0.0797569917088133
