"HM128969.1.1413",,NA
"JF222471.1.1306",,NA
"AX153757.1.1210",Nannocystis,NA
"FQ659189.1.1333",Pirellula,1.0
"JQ624255.1.1499",,NA
"JF166553.1.1358",,NA
"AY193184.1.1353",Paludibacter,3.0
"AY667267.1.1402",,NA
"HQ114147.1.1458",,NA
"DQ676432.1.1392",,NA
"EU340220.1.1414",,NA
"AJ231177.1.1456",,NA
"JQ624335.1.1431",Rhodobacter,3.8
"KF836154.1.1468",,NA
"GQ480008.1.1498",Dechloromonas,NA
"GU293211.1.1505",,NA
"EU283361.1.1446",,NA
"FM995176.1.1481",,NA
"JQ979006.1.1510",,NA
"DQ297959.1.1475",Flavobacterium,5.14
"HM921102.1.1276",Hyphomicrobium,1.0
"FJ823923.1.1498",,NA
"EU131037.1.1487",Candidatus Xiphinematobacter,NA
"GQ406152.1.1502",,NA
"HQ178781.1.1457",,NA
"FJ936883.1.1512",,NA
"EU774622.1.1398",,NA
"FJ517710.1.1450",,NA
"HQ674836.1.1506",Thiobacillus,2.0
"AB672133.1.1426",,NA
"GU454906.1.1501",Treponema,2.25
"AB754054.1.1449",,NA
"EU799591.1.1453",Sphingopyxis,1.0
"GBSL01042308.2.1489",,NA
"GQ472406.1.1463",,NA
"BX294768.1.1277",Planctomyces,NA
"JF128957.1.1335",Bdellovibrio,1.67
"GQ342334.1.1481",LCP-6,NA
"AF368190.1.1449",Sediminibacterium,NA
"JF429268.1.1487",,NA
"AY212576.1.1292",,NA
"EU133420.1.1280",Rhodoplanes,NA
"FJ437929.1.1502",Luteolibacter,NA
"JF171718.1.1361",Luteolibacter,NA
"JF144481.1.1342",Hymenobacter,NA
"JF198689.1.1359",,NA
"GQ000383.1.1352",Limnohabitans,NA
"GQ915087.1.1394",Chryseobacterium,2.0
"JF830132.1.1457",,NA
"FQ658855.1.1343",,NA
"HQ114121.1.1514",,NA
"KF697567.1.1227",,NA
"HM444884.1.1296",Hyphomicrobium,1.0
"JN683965.1.1474",Flavobacterium,5.14
"FM200996.1.1393",,NA
"DQ413103.1.1461",Dechloromonas,NA
"AF361199.1.1490",,NA
"KC189681.1.1475",,NA
"HM779011.1.1460",,NA
"KF494531.1.1517",,NA
"HQ178903.1.1477",,NA
"JQ769637.1.1494",,NA
"HQ343216.1.1476",,NA
"KF073240.1.1341",,NA
"JN868751.1.1517",Fluviicola,2.0
"GQ339164.1.1479",,NA
"HM481323.1.1453",,NA
"JX431974.1.1429",,NA
"CU926079.1.1330",,NA
"JF208123.1.1326",,NA
"HQ863981.1.1509",,NA
"JQ349048.1.1469",Lysobacter,NA
"HQ115558.1.1355",Leadbetterella,3.0
"JRBE01000023.20.1544",,NA
"GU208356.1.1432",Methylibium,1.0
"KC331356.1.1516",,NA
"AB122032.1.1396",Rhodobacter,3.8
"JN868793.1.1524",Verrucomicrobium,NA
"FQ659331.1.1360",Treponema,2.25
"JF135809.1.1363",,NA
"CU917772.1.1345",,NA
"HQ343211.1.1502",,NA
"GQ487892.1.1444",Devosia,NA
"KF697506.1.1227",,NA
"KF771485.1.1443",,NA
"FQ659458.1.1368",,NA
"JX221961.1.1503",Dechloromonas,NA
"JX436405.1.1336",,NA
"JQ801240.1.1495",Methylibium,1.0
"FJ517040.1.1488",,NA
"AB470450.1.1426",Sediminibacterium,NA
"HM561487.1.1441",,NA
"JN868949.1.1491",,NA
"JN869191.1.1500",Hyphomicrobium,1.0
"AB504930.1.1446",,NA
"HQ538630.1.1490",,NA
"KC253269.1.1429",,NA
"JQ977255.1.1429",Pseudomonas,5.01
"HQ860579.1.1449",,NA
"HQ157222.1.1488",Methylibium,1.0
"KF746926.1.1505",,NA
"DQ988309.1.1323",,NA
"FJ534954.1.1483",,NA
"AB252908.1.1496",,NA
"HM277960.1.1345",Chryseobacterium,2.0
"CP003026.257230.258757",,NA
"JF096674.1.1343",Flavobacterium,5.14
"JQ687348.1.1373",Flavobacterium,5.14
"AM936044.1.1356",,NA
"AM930336.1.1474",,NA
"AB294338.1.1433",,NA
"KC836749.1.1489",,NA
"KF067579.1.1352",,NA
"LN562757.1.1367",Crocinitomix,NA
"FJ612162.1.1431",,NA
"AB753923.1.1429",Synechococcus,NA
"AB478688.1.1508",,NA
"KC683289.1.1460",Rhodobacter,3.8
"HM845801.1.1308",,NA
"FJ544918.1.1438",Flavobacterium,5.14
"KF956753.1.1459",,NA
"FJ716008.1.1470",Flavobacterium,5.14
"KC542380.1.1389",Pseudomonas,5.01
"HQ777745.1.1447",,NA
"AY212611.1.1431",Flavobacterium,5.14
"AY212722.1.1251",Flavobacterium,5.14
"JF796793.1.1357",,NA
"EU937934.1.1448",Acinetobacter,6.08
"KC682897.1.1498",,NA
"EU440721.1.1412",Kaistobacter,NA
"LN572819.1.1368",Fluviicola,2.0
"AY328760.1.1531",Nitrospira,1.0
"JF178163.1.1356",,NA
"KM263554.1.1517",,NA
"HM262791.1.1374",,NA
"KM507117.1.1438",Chryseobacterium,2.0
"AM935827.1.1357",,NA
"HQ592570.1.1492",,NA
"JF175004.1.1340",Dyadobacter,4.0
"KC683183.1.1528",,NA
"GU208396.1.1436",,NA
"KC331432.1.1518",,NA
"FM886879.1.1392",,NA
"DQ815298.1.1400",Cetobacterium,NA
"AX153769.68.1544",,NA
"LN573509.1.1388",,NA
"FM872973.1.1467",,NA
"DQ396204.1.1513",,NA
"AY584571.1.1434",,NA
"JX971541.1.1352",Flavobacterium,5.14
"HM778373.1.1453",,NA
"JN391820.1.1494",,NA
"FR853412.1.1523",,NA
"FJ444723.1.1505",,NA
"HM778565.1.1458",,NA
"JX222683.1.1489",Perlucidibaca,NA
"JF703569.1.1408",,NA
"FJ538145.1.1498",Ramlibacter,1.0
"GU179649.1.1388",,NA
"HQ330586.1.1424",,NA
"HQ118897.1.1455",,NA
"JN698020.1.1315",,NA
"JF697534.1.1494",,NA
"HE648200.1.1517",,NA
"FJ004779.1.1372",,NA
"AJ009495.1.1492",,NA
"HM778882.1.1465",,NA
"JF265690.1.1309",,NA
"AY151736.1.1397",Pseudanabaena,NA
"AB991209.1.1443",Cytophaga,3.0
"JX406260.1.1508",Prosthecobacter,NA
"KF697587.1.1227",,NA
"FJ534952.1.1497",Dechloromonas,NA
"KC138523.1.1448",Rhodoplanes,NA
"HM778198.1.1455",,NA
"HM330625.1.1306",Kaistobacter,NA
"KF441647.1.1455",Rhodobacter,3.8
"JF917277.1.1322",,NA
"KF857168.1.1401",Flavobacterium,5.14
"HQ114067.1.1442",,NA
"JF115351.1.1349",,NA
"HQ114019.1.1417",,NA
"GQ009812.1.1344",Phycicoccus,NA
"GU295969.1.1408",Flavobacterium,5.14
"FJ437977.1.1498",,NA
"EU104312.1.1466",,NA
"JQ712056.1.1441",,NA
"KF500678.1.1290",,NA
"HM780116.1.1524",,NA
"KF441684.1.1507",,NA
"HM061984.1.1439",,NA
"KM374713.1.1458",Pseudomonas,5.01
"HQ856464.1.1457",,NA
"JF830239.1.1502",,NA
"EU104111.1.1497",,NA
"HM445495.1.1351",,NA
"JQ088365.1.1519",Geobacter,2.67
"AY212582.1.1252",,NA
"KC554528.1.1538",Nocardioides,2.0
"HQ262529.1.1340",Caldilinea,2.0
"JX105686.1.1346",,NA
"DQ413084.1.1451",,NA
"KP025809.1.1215",,NA
"LN562775.1.1390",,NA
"JQ978610.1.1494",,NA
"EU133501.1.1299",,NA
"FQ659374.1.1325",,NA
"DQ521527.1.1446",,NA
"GQ397075.1.1500",,NA
"KC683161.1.1512",Mycobacterium,1.18
"JF218942.1.1343",,NA
"FQ659309.1.1356",,NA
"JQ407929.1.1355",,NA
"AWGF01000024.254.1717",Asticcacaulis,NA
"FQ659958.1.1357",Sediminibacterium,NA
"HM129492.1.1450",,NA
"FQ659582.1.1350",,NA
"JX114389.1.1447",,NA
"EU467308.1.1356",,NA
"FJ849078.1.1411",,NA
"HM129398.1.1488",Candidatus Xiphinematobacter,NA
"EU104062.1.1467",,NA
"KC682917.1.1477",,NA
"CP000507.282826.284362",Shewanella,9.5
"HQ114115.1.1445",,NA
"EU803454.1.1459",,NA
"JN868790.1.1523",,NA
"KF037604.1.1487",,NA
"LN570375.1.1317",,NA
"KC509525.114820.116305",,NA
"LK392877.1.1408",Fluviicola,2.0
"HQ767784.1.1407",,NA
"AB630647.1.1405",,NA
"JN090812.1.1342",,NA
"JQ624955.1.1354",,NA
"HM269108.1.1360",Sediminibacterium,NA
"KC358008.1.1260",,NA
"HM217082.1.1401",,NA
"LN563814.1.1379",,NA
"JN679097.1.1456",Novosphingobium,2.33
"AB240383.1.1487",,NA
"JQ319002.1.1418",,NA
"FN984849.1.1335",,NA
"AB512621.1.1295",Pseudomonas,5.01
"JN983619.1.1469",Flavobacterium,5.14
"GU559788.1.1398",,NA
"EU864446.1.1617",,NA
"JN854140.1.1497",,NA
"DQ295720.1.1414",Sulfuricurvum,3.5
"HQ288944.1.1533",Pseudomonas,5.01
"DQ298025.1.1499",Rheinheimera,NA
"HQ003473.1.1500",,NA
"KC358319.1.1323",,NA
"AJ867660.1.1523",,NA
"HQ178815.1.1440",,NA
"AY328723.1.1521",,NA
"GQ093852.1.1306",Mesorhizobium,2.0
"GQ921448.1.1510",Desulfovibrio,3.57
"AF445717.1.1414",Hyphomonas,1.0
"JX489940.1.1490",,NA
"AB255102.1.1479",Pedobacter,3.5
"HQ755827.1.1436",,NA
"GU444118.1.1484",,NA
"JQ189154.1.1366",,NA
"CU466743.1.1350",,NA
"FR798935.1.1464",Leptolyngbya,NA
"EU091557.1.1352",,NA
"FQ659330.1.1304",,NA
"KF440334.1.1339",Bradyrhizobium,1.67
"FJ493020.1.1351",Agrobacterium,NA
"HQ728222.1.1446",,NA
"KP238216.1.1381",,NA
"JF136429.1.1350",,NA
"GQ487906.1.1498",,NA
"AB722254.1.1352",,NA
"KJ191921.1.1492",,NA
"JN178086.1.1515",,NA
"JN391764.1.1522",,NA
"JF830186.1.1532",,NA
"FJ358435.1.1401",,NA
"KC963966.1.1493",,NA
"AB821161.1.1455",Rhodoplanes,NA
"AY168732.1.1451",,NA
"KF697501.1.1227",,NA
"HE576411.1.1460",Dechloromonas,NA
"JX860597.1.1452",Deefgea,NA
"FM161398.1.1533",,NA
"JN387455.1.1225",,NA
"HQ114098.1.1456",,NA
"CU927236.1.1304",Hyphomicrobium,1.0
"DQ995294.1.1426",,NA
"AY748892.1.1348",Pseudomonas,5.01
"FJ437955.1.1527",,NA
"AM412169.1.1351",Flavobacterium,5.14
"KC189667.1.1495",,NA
"EU135526.1.1360",Chthoniobacter,NA
"KP204498.1.1428",,NA
"KP663383.1.1441",,NA
"JN698188.1.1356",,NA
"JQ072341.1.1400",,NA
"HM263037.1.1342",Hymenobacter,NA
"KJ475025.1.1452",Pseudomonas,5.01
"HM438460.1.1469",,NA
"KC683150.1.1536",,NA
"KC110925.1.1450",Methylobacterium,5.5
"HQ114086.1.1454",,NA
"FJ902662.1.1378",,NA
"JQ825221.1.1490",,NA
"AY741058.1.1346",Propionibacterium,3.0
"CU466805.2.1351",,NA
"JF703526.1.1418",,NA
"HQ755785.1.1441",,NA
"JF815505.1.1345",,NA
"JQ323132.1.1506",,NA
"EF438248.1.1414",,NA
"EU804008.1.1496",,NA
"EU340169.1.1364",Pseudanabaena,NA
"JQ629783.1.1456",,NA
"GQ487899.1.1485",,NA
"KC432164.1.1352",,NA
"EU808174.1.1255",,NA
"JX971562.1.1353",Flavobacterium,5.14
"EU133320.1.1291",,NA
"GQ157386.1.1439",,NA
"KC620792.1.1501",Caldilinea,2.0
"KM598237.1.1445",,NA
"CU922542.1.1356",,NA
"JQ353770.1.1355",Pseudomonas,5.01
"JQ924025.1.1461",,NA
"CU925636.1.1314",Rhodobacter,3.8
"KF494621.1.1456",,NA
"JX221775.1.1535",,NA
"JN254798.1.1514",,NA
"JX521491.1.1485",Bdellovibrio,1.67
"HM267290.1.1354",,NA
"GU356056.1.1362",,NA
"FQ660228.1.1317",,NA
"HE804578.1.1477",Anaeromyxobacter,2.0
"GQ094396.1.1345",,NA
"HQ203874.1.1477",Flavobacterium,5.14
"HM274235.1.1366",,NA
"JRRC01526505.1348.2817",,NA
"JN590467.1.1303",,NA
"FR798927.1.1464",,NA
"JF830166.1.1509",,NA
"JQ287279.1.1504",,NA
"KJ127949.1.1450",,NA
"HM315769.1.1308",Sphingopyxis,1.0
"EF580974.1.1452",,NA
"EU133704.1.1359",,NA
"HQ178934.1.1456",,NA
"AB596969.1.1450",,NA
"GU356130.1.1414",,NA
"LN572589.1.1372",,NA
"KM073960.1.1398",Balneimonas,NA
"JF808878.1.1499",Dechloromonas,NA
"EU714254.1.1483",Couchioplanes,NA
"JF214562.1.1345",,NA
"HQ403229.1.1486",,NA
"AB780910.1.1465",Coprococcus,NA
"FQ660454.1.1377",,NA
"GU560178.1.1429",Rhodobacter,3.8
"GQ339177.1.1523",,NA
"JN656886.1.1517",,NA
"KF037887.1.1523",,NA
"EU803277.1.1516",,NA
"JN656769.1.1487",Sediminibacterium,NA
"GQ397056.1.1456",Leptolyngbya,NA
"EF203189.1.1496",,NA
"HM149209.1.1383",Flavobacterium,5.14
"HQ385580.1.1374",,NA
"JQ988104.1.1222",,NA
"AB355047.1.1448",,NA
"JX521227.1.1469",Thiothrix,NA
"HQ183837.1.1449",Rhodoplanes,NA
"CU919843.1.1304",Rhodobacter,3.8
"FQ659567.1.1344",Flavobacterium,5.14
"GU293181.1.1482",,NA
"AB179689.1.1428",Methylotenera,2.5
"AB924421.1.1458",Methylocaldum,NA
"DQ125614.1.1421",Rhodoplanes,NA
"JX431968.1.1431",,NA
"EU133763.1.1348",,NA
"KF037718.1.1467",,NA
"HM341092.1.1371",,NA
"FR731129.1.1354",Devosia,NA
"HE804025.1.1403",,NA
"HM141842.1.1477",,NA
"HM127539.1.1447",,NA
"AB599796.1.1419",C39,NA
"HQ860688.1.1449",Rhodobacter,3.8
"AF234748.1.1555",,NA
"AB069724.1.1435",,NA
"HQ003534.1.1499",,NA
"JN983640.1.1486",,NA
"JQ977231.1.1370",,NA
"GQ263261.1.1423",,NA
"HM778349.1.1488",,NA
"FJ849191.1.1411",,NA
"JF231262.1.1339",,NA
"JQ923508.1.1457",,NA
"JF222314.1.1357",,NA
"JX225424.1.1446",,NA
"HM128228.1.1484",Clostridium,NA
"HQ114093.1.1519",Chthoniobacter,NA
"FN668114.1.1481",Flavobacterium,5.14
"KF307773.1.1450",,NA
"JN020228.1.1288",,NA
"JN712179.1.1341",Emticicia,2.0
"AB511016.1.1470",,NA
"JQ278963.1.1489",,NA
"FJ901441.1.1299",,NA
"HM445942.1.1473",u114,NA
"KJ600821.1.1435",Flavobacterium,5.14
"LN571270.1.1318",,NA
"KC331238.1.1459",,NA
"EF471687.1.1434",Rhodobacter,3.8
"HW318358.8.1516",Hydrogenophaga,NA
"HQ178703.1.1445",,NA
"DQ228395.1.1481",Rhodoferax,NA
"HM129747.1.1455",,NA
"JN038954.1.1493",,NA
"EU133048.1.1331",,NA
"JF459957.1.1238",Sphingomonas,2.33
"HE574391.1.1342",Flavobacterium,5.14
"JN038694.1.1487",,NA
"HQ178842.1.1438",,NA
"HM438583.1.1497",Shewanella,9.5
"JX448571.1.1279",Novosphingobium,2.33
"GU356245.1.1403",,NA
"GQ340229.1.1410",,NA
"KJ725361.1.1444",,NA
"KF037442.1.1454",,NA
"KJ600874.1.1439",Gemmatimonas,1.0
"JF694810.1.1403",Pseudomonas,5.01
"KF465508.1.1317",Pseudomonas,5.01
"KC431941.1.1344",,NA
"FJ425607.1.1444",,NA
"JF136343.1.1361",,NA
"KC432497.1.1335",,NA
"JN104393.1.1404",Rhodobacter,3.8
"GU935368.1.1880",,NA
"HQ178720.1.1436",Flavobacterium,5.14
"HQ120048.1.1502",,NA
"EU016438.1.1459",,NA
"EU801647.1.1478",Flavobacterium,5.14
"EU703332.1.1374",,NA
"AY622244.1.1483",,NA
"HQ436496.1.1415",,NA
"JN391858.1.1493",,NA
"JN039016.1.1494",,NA
"KF494439.1.1451",,NA
"EF111202.1.1252",Bdellovibrio,1.67
"KC551717.1.1447",,NA
"GU451412.1.1272",,NA
"KC311601.1.1434",Pseudomonas,5.01
"EU196323.1.1381",,NA
"JN864000.1.1364",Pseudomonas,5.01
"FJ972171.1.1528",Agromyces,NA
"KM205535.1.1392",Rhodobacter,3.8
"AM490658.1.1515",,NA
"KC541121.1.1527",,NA
"EF632949.1.1512",Planctomyces,NA
"GQ263816.1.1440",Flavobacterium,5.14
"JTLI01000095.1.1502",,NA
"KC886792.1.1472",Flavobacterium,5.14
"FJ152855.1.1439",Hyphomicrobium,1.0
"KJ599648.1.1450",,NA
"HM266892.1.1306",,NA
"DQ860058.1.1447",,NA
"LN570737.1.1367",,NA
"GU199448.1.1403",,NA
"HM459708.1.1482",Flavobacterium,5.14
"JQ278757.1.1497",,NA
"AM711529.1.1462",,NA
"JN541151.1.1493",,NA
"AY168745.1.1490",,NA
"JN038823.1.1487",,NA
"GU305781.1.1459",,NA
"JN679108.1.1455",,NA
"FM253623.1.1446",Rhodoplanes,NA
"KC294042.1.1403",Pseudomonas,5.01
"HQ114193.1.1420",,NA
"FN827250.1.1408",,NA
"EF590036.1.1403",Desulfovibrio,3.57
"FJ612357.1.1459",,NA
"FJ820476.1.1474",Flavobacterium,5.14
"HQ386627.1.1266",,NA
"JF168457.1.1366",Luteimonas,NA
"FR667414.1.1361",,NA
"FJ478733.1.1445",,NA
"FN428774.1.1479",,NA
"HM187249.1.1456",,NA
"EF157142.1.1459",,NA
"AB286589.1.1421",,NA
"FJ660578.1.1482",,NA
"FQ660122.1.1382",Desulfococcus,NA
"CU921716.1.1311",,NA
"AB930779.1.1445",,NA
"FJ543018.1.1478",,NA
"KC540982.1.1530",,NA
"GU305851.1.1498",Polynucleobacter,1.0
"GQ264454.1.1479",,NA
"AF236010.1.1490",,NA
"AB487982.1.1316",,NA
"KC001942.1.1361",Delftia,5.0
"JN628302.1.1460",,NA
"EU774470.1.1372",Clostridium,NA
"KF554426.1.1458",,NA
"JN003117.1.1241",,NA
"EU037365.1.1432",Perlucidibaca,NA
"EF590021.1.1362",Geobacter,2.67
"GQ016330.1.1340",,NA
"JF180695.1.1361",,NA
"JQ769580.1.1448",Phyllobacterium,NA
"JF175358.1.1339",Dyadobacter,4.0
"EF111058.1.1284",,NA
"JN868893.1.1517",Rheinheimera,NA
"JX224981.1.1270",,NA
"GU305716.1.1478",,NA
"FM165230.1.1430",Thiothrix,NA
"JF830148.1.1491",,NA
"JQ723641.1.1503",,NA
"JX575899.1.1423",Luteolibacter,NA
"EU804036.1.1455",,NA
"AB211226.1.1545",,NA
"DQ796347.1.1286",,NA
"DQ787715.1.1563",Dehalobacterium,NA
"AB447701.1.1448",,NA
"HQ697393.1.1486",,NA
"EU177734.1.1295",,NA
"AJ565434.1.1451",Spirochaeta,2.33
"FQ659369.2.1375",,NA
"AB630795.1.1445",,NA
"JF830142.1.1447",Synechococcus,NA
"EF562560.1.1510",Desulfovibrio,3.57
"DQ800424.1.1287",,NA
"JQ311869.1.1437",,NA
"JN983580.1.1452",Thiothrix,NA
"FJ936848.1.1489",,NA
"JX223140.1.1490",Hydrogenophaga,NA
"JQ684445.1.1480",Nitrospira,1.0
"JQ769620.1.1509",,NA
"CU918735.1.1354",,NA
"AB989868.1.1453",Methylibium,1.0
"GU138380.1.1382",Chryseobacterium,2.0
"EF590057.1.1377",,NA
"KF697445.1.1227",,NA
"AY214186.1.1495",Desulfovibrio,3.57
"KJ783174.1.1479",,NA
"AB930767.1.1412",,NA
"LN560507.1.1348",,NA
"CU466791.2.1310",,NA
"GU208379.1.1453",,NA
"JX431950.1.1411",,NA
"GQ302542.1.1456",,NA
"HM184933.1.1469",Leadbetterella,3.0
"AF236006.1.1490",,NA
"JN869066.1.1484",,NA
"HM921094.1.1281",,NA
"GQ097299.1.1399",,NA
"GU225821.1.1459",,NA
"JQ579648.1.1407",Flavobacterium,5.14
"GU305820.1.1480",,NA
"AB240313.1.1494",Methylomonas,3.0
"GQ389022.1.1511",Pseudomonas,5.01
"AB486189.1.1361",,NA
"DQ088737.1.1491",Hydrogenophaga,NA
"GU455302.1.1426",Rhodobacter,3.8
"HQ609696.1.1492",,NA
"FQ660380.1.1341",,NA
"FJ444694.1.1512",,NA
"HQ827974.1.1466",,NA
"JX860614.1.1442",,NA
"HE610159.1.1460",,NA
"CDBI01000096.206.1730",,NA
"FJ516792.1.1448",,NA
"AB539997.1.1395",,NA
"KC509522.155011.156491",,NA
"FJ479318.1.1452",,NA
"HM141903.1.1526",,NA
"EF173348.1.1463",,NA
"FN824881.1.1292",,NA
"EU177742.1.1299",,NA
"EU801940.1.1497",Polynucleobacter,1.0
"HQ827970.1.1471",,NA
"JX223224.1.1488",,NA
"JQ072882.1.1404",,NA
"JF830232.1.1501",,NA
"EF192900.1.1342",Rhodobacter,3.8
"JX521517.1.1461",Thiothrix,NA
"HM277569.1.1354",,NA
"KJ615145.1.1248",Rhodobacter,3.8
"HM856380.1.1434",,NA
"KC253299.1.1459",,NA
"LN560157.1.1348",Novosphingobium,2.33
"CU466923.2.1352",,NA
"GU935357.1.1962",Pseudanabaena,NA
"CU924318.2.1367",,NA
"JN408928.1.1411",,NA
"GU208315.1.1502",Fusibacter,NA
"GQ480095.1.1535",,NA
"HQ738446.1.1423",,NA
"FQ659805.1.1359",Dechloromonas,NA
"JN868945.1.1521",,NA
"FM200858.1.1346",,NA
"FJ167488.1.1493",Fusibacter,NA
"AB240356.1.1517",,NA
"JN869239.1.1515",Planctomyces,NA
"JX222226.1.1511",,NA
"FJ849442.1.1459",Pseudomonas,5.01
"KC189725.1.1486",,NA
"DQ228391.1.1451",Fluviicola,2.0
"GU451481.1.1229",,NA
"HQ120071.1.1501",,NA
"EF471651.1.1421",Rhodobacter,3.8
"EU335151.1.1509",,NA
"HM003635.1.1423",Rhodobacter,3.8
"DQ809547.1.1361",,NA
"AJ518765.1.1241",Kaistobacter,NA
"AB515691.1.1429",Rhodobacter,3.8
"EU644191.1.1436",,NA
"HQ661325.1.1407",Synechococcus,NA
"JF272227.1.1446",,NA
"AB634826.1.1507",Pseudomonas,5.01
"EU134765.1.1328",,NA
"JN177811.1.1468",,NA
"CU926144.1.1292",Ardenscatena,NA
"FR667285.1.1395",,NA
"JF232429.1.1366",Lysobacter,NA
"DQ378211.1.1445",Sphingomonas,2.33
"KC683176.1.1476",,NA
"AWGD01000055.48.1510",Asticcacaulis,NA
"EF516552.1.1488",,NA
"HQ330577.1.1400",,NA
"HQ119005.1.1476",Gemmata,NA
"CU917648.1.1287",Rhodobacter,3.8
"DQ017948.1.1471",,NA
"EU132193.1.1383",,NA
"FJ517015.1.1489",,NA
"KC331305.1.1447",Hyphomicrobium,1.0
"JF922402.1.1499",,NA
"AF361196.1.1481",,NA
"FQ659349.1.1307",,NA
"JN672034.1.1289",,NA
"JQ769770.1.1436",,NA
"FN421925.1.1393",Chryseobacterium,2.0
"HM128555.1.1447",Polynucleobacter,1.0
"JX528564.1.1385",Devosia,NA
"JX114430.1.1488",,NA
"DQ415759.1.1488",,NA
"GQ390189.1.1484",,NA
"DQ234095.1.1540",Comamonas,6.0
"HQ697570.1.1499",,NA
"AB630917.1.1460",,NA
"JN409006.1.1319",Kaistobacter,NA
"KC157045.1.1337",Rhodobacter,3.8
"JN023132.1.1486",Cellvibrio,3.0
"KF003214.1.1489",Verrucomicrobium,NA
"DQ339633.1.1366",,NA
"FJ902629.1.1339",,NA
"LN561659.1.1321",,NA
"KJ782774.1.1470",,NA
"KC784955.30434.32159",,NA
"GQ057500.1.1257",,NA
"HQ827941.1.1495",,NA
"JN825542.1.1415",,NA
"CU919546.1.1308",Rhodobacter,3.8
"JF808988.1.1535",Azospira,2.0
"JN038962.1.1496",Sulfuritalea,NA
"HQ190322.1.1502",,NA
"FJ612237.1.1499",Fluviicola,2.0
"JN679128.1.1506",,NA
"JF168178.1.1284",Rhodobacter,3.8
"DQ005509.1.1445",Flavobacterium,5.14
"FJ828506.1.1345",,NA
"DQ264409.1.1505",,NA
"KF827190.1.1400",Gemmata,NA
"KF827194.1.1400",,NA
"LN562167.1.1356",,NA
"JN024043.1.1479",,NA
"HM243778.1.1499",,NA
"FR772056.1.1468",Flavobacterium,5.14
"JX222646.1.1496",,NA
"CU919839.1.1285",Rhodobacter,3.8
"FJ936809.1.1447",,NA
"FN668278.1.1472",,NA
"FN396953.1.1373",,NA
"FR667233.1.1232",,NA
"JQ923854.1.1454",Aminobacter,NA
"HM126920.1.1446",,NA
"KC541111.1.1524",,NA
"KF841189.1.1493",Hydrogenophaga,NA
"AM934650.1.1486",Flavobacterium,5.14
"KC432479.1.1321",,NA
"HQ327191.1.1516",,NA
"JQ923787.1.1496",,NA
"GQ144352.1.1496",Acinetobacter,6.08
"AB862911.1.1374",Pseudanabaena,NA
"BX294853.1.1277",Planctomyces,NA
"AB166777.1.1482",,NA
"KF533734.1.1468",,NA
"DQ327678.1.1403",,NA
"DQ069193.1.1519",,NA
"HM129405.1.1422",,NA
"JX223050.1.1500",Lysobacter,NA
"HG942107.1.1206",Chryseobacterium,2.0
"HQ178775.1.1440",Haliscomenobacter,2.0
"JQ923979.1.1486",Perlucidibaca,NA
"LN567157.1.1356",,NA
"KC633510.1.1495",Methylibium,1.0
"GU356214.1.1352",,NA
"LN565066.1.1352",,NA
"KC357950.1.1268",Dechloromonas,NA
"KC683055.1.1534",,NA
"LN570768.1.1374",,NA
"JX049412.1.1527",,NA
"JN869011.1.1536",,NA
"CU927753.1.1353",,NA
"JF747872.1.1509",,NA
"JF217109.1.1366",Lysobacter,NA
"KF827263.1.1400",,NA
"JX576026.1.1312",Planctomyces,NA
"AM934681.1.1486",Flavobacterium,5.14
"KF851131.1.1426",Rhodobacter,3.8
"AY439191.1.1429",Rhodobacter,3.8
"HM778527.1.1352",,NA
"GQ472403.1.1419",,NA
"JN825520.1.1409",,NA
"EF516811.1.1495",,NA
"AB240473.1.1492",,NA
"DQ676481.1.1344",,NA
"HQ114099.1.1425",Bdellovibrio,1.67
"EU703285.1.1401",Luteolibacter,NA
"KF836153.1.1477",,NA
"JQ072370.1.1392",Hydrogenophaga,NA
"BX294775.1.1307",,NA
"KF956429.1.1453",,NA
"LN563852.1.1325",,NA
"JQ072450.1.1432",,NA
"AB600435.1.1349",,NA
"HM066639.1.1450",Comamonas,6.0
"KM260278.1.1508",,NA
"FN824847.1.1261",,NA
"LN563346.1.1321",Rhodoplanes,NA
"FJ439820.1.1453",,NA
"KC424675.1.1512",,NA
"AB630593.1.1479",,NA
"DQ269104.1.1358",,NA
"AF236005.1.1492",,NA
"JF272191.1.1446",,NA
"JF830174.1.1513",,NA
"KJ569371.1.1544",Pseudomonas,5.01
"HQ592562.1.1491",,NA
"DQ839498.1.1491",,NA
"AY328627.1.1451",,NA
"JN869026.1.1496",,NA
"DQ676416.1.1356",Rhodobacter,3.8
"JN825427.1.1392",,NA
"CU917763.1.1365",Propionivibrio,2.0
"GQ340361.1.1351",,NA
"KC110933.1.1484",Pedobacter,3.5
"JF697428.1.1495",,NA
"CU918230.1.1305",,NA
"GU305700.1.1512",,NA
"AB630921.1.1452",,NA
"GQ369081.1.1416",Lysobacter,NA
"KC762316.1.1432",,NA
"FM877553.1.1443",,NA
"JF131978.1.1352",,NA
"GU187035.1.1348",,NA
"HM807713.1.1344",Flavobacterium,5.14
"JF266304.1.1357",,NA
"HQ178729.1.1451",,NA
"HM274314.1.1282",Mycoplana,NA
"KC969641.1.1477",Flavobacterium,5.14
"EU499702.1.1409",,NA
"HE866934.1.1445",,NA
"DQ228370.1.1395",,NA
"DQ448727.1.1486",Pseudonocardia,3.0
"LN563724.1.1335",,NA
